'sound$','word$','test$','tran$','timeLab','f1','f2','f3',f3f2
RealWordRep_050L48FS4,raisins,Test42,$w,482.540612,441.602404,2255.019874,4415.684423,2160.66455
RealWordRep_050L48FS4,watch,Test47,w,510.5303003,484.6786224,2374.786482,4105.704392,1730.917909
RealWordRep_050L48FS4,running,Test53,$w,536.8906825,389.4211883,1967.287605,3572.690971,1605.403366
RealWordRep_050L48FS4,water,Test54,w,540.781941,409.156484,1886.325856,4028.155399,2141.829543
RealWordRep_050L48FS4,washer,Test56,w,548.6925204,405.0765972,2221.017257,3901.147957,1680.1307
RealWordRep_050L48FS4,rocking,Test57,$w,552.442796,408.576203,1741.612587,3902.612313,2160.999726
RealWordRep_050L48FS4,reading,Test66,$w,613.3855343,445.2377342,1944.93276,3705.653522,1760.720762
RealWordRep_050L48FS4,rain,Test67,$w,617.4807613,547.6844882,1949.761455,3858.670551,1908.909095
RealWordRep_050L48FS4,wind,Test70,w,632.9556713,432.5112011,2247.078976,3778.842378,1531.763402
RealWordRep_050L48FS4,web,Test75,w,741.1299544,617.5446972,2005.413078,4206.612509,2201.199431
RealWordRep_050L48FS4,wet,Test77,w,757.3536345,457.6921914,1832.606603,3360.892751,1528.286148
RealWordRep_050L48FS4,rock,Test79,$w,774.371232,417.8421136,1603.054999,3357.415553,1754.360554
RealWordRep_050L48FS4,rabbit,Test83,$w,809.321231,436.4874586,2023.023551,3406.859779,1383.836228
RealWordRep_050L48FS4,red,Test87,$w,848.2612713,551.9296312,769.8044132,3259.562512,2489.758098
RealWordRep_051L41FS3,red,Test2,$w:r,107.4643184,665.1590767,2035.590116,3842.134758,1806.544642
RealWordRep_051L41FS3,web,Test8,w:$r,156.8255527,388.2205171,2576.702046,3865.282211,1288.580165
RealWordRep_051L41FS3,wet,Test9,$other,165.8301993,407.9670354,1988.982934,3724.066229,1735.083295
RealWordRep_051L41FS3,rabbit,Test10,$w:r,203.7477725,493.8576609,2509.937392,4244.347932,1734.41054
RealWordRep_051L41FS3,rock,Test12,$other,227.4076101,434.511254,1941.875981,3567.882608,1626.006627
RealWordRep_051L41FS3,washer,Test18,w,261.1592199,411.3264124,1790.964397,3126.294739,1335.330342
RealWordRep_051L41FS3,wheel,Test21,w,274.7250108,489.9291011,1918.199106,2625.125831,706.9267243
RealWordRep_051L41FS3,ring,Test26,$w:r,308.0012543,993.9456417,1445.997297,3077.28696,1631.289663
RealWordRep_051L41FS3,rain,Test27,$w:r,312.4924754,398.8672664,2063.218538,3592.210899,1528.992361
RealWordRep_051L41FS3,window,Test33,$other,338.5060846,385.1289139,2349.450205,3654.368212,1304.918007
RealWordRep_051L41FS3,rocking,Test34,$w:r,342.0647635,437.2076599,2285.212297,3300.966072,1015.753776
RealWordRep_051L41FS3,watch,Test43,w:$r,451.1530507,1144.277663,1429.756861,3348.258331,1918.501471
RealWordRep_051L41FS3,walk,Test45,w:$r,472.501464,444.8405818,2292.46099,3527.722072,1235.261082
RealWordRep_051L41FS3,water,Test57,$other,574.3127381,501.0076052,2746.767639,4388.008816,1641.241177
RealWordRep_051L41FS3,waiting,Test60,$other,587.0707623,445.2880622,1712.831917,3125.77108,1412.939163
RealWordRep_051L41FS3,reading,Test61,r:$w,601.3645563,403.9746507,1871.084341,3263.801455,1392.717114
RealWordRep_051L41FS3,wind,Test62,$other,604.6574041,385.9682999,2565.996605,3416.85366,850.8570546
RealWordRep_051L41FS3,running,Test72,$w,762.7865616,394.2255681,2046.802959,3351.954072,1305.151113
RealWordRep_051L41FS3,rock,Test76,$w,806.2656316,601.1858266,1436.875268,3275.786505,1838.911237
RealWordRep_051L41FS3,rabbit,Test80,$w:r,849.9742759,433.1982893,2767.585931,4187.488408,1419.902477
RealWordRep_051L41FS3,red,Test81,$other,858.5982625,355.3250695,2098.476054,3799.718692,1701.242639
RealWordRep_051L41FS3,web,Test84,$other,887.4547803,365.1329056,2642.067344,4061.763981,1419.696637
RealWordRep_051L41FS3,wet,Test86,$other,911.6260134,348.6447002,2091.794601,3601.736873,1509.942272
RealWordRep_052L43MS3,wet,Test3,w,55.93643055,672.7232801,1942.704717,3528.737891,1586.033173
RealWordRep_052L43MS3,red,Test5,r,68.49998501,1401.169328,2111.708468,3794.316069,1682.607601
RealWordRep_052L43MS3,rock,Test12,r,103.331083,1671.5294,2800.240286,4218.212988,1417.972702
RealWordRep_052L43MS3,web,Test14,w,123.3349496,1326.458962,2877.613472,4214.398153,1336.784681
RealWordRep_052L43MS3,rabbit,Test16,r,135.9161656,904.6963705,2117.922081,3476.789323,1358.867241
RealWordRep_052L43MS3,wheel,Test17,w,139.7219004,1500.084045,2807.432529,3980.411537,1172.979008
RealWordRep_052L43MS3,washer,Test23,w,217.2355384,755.13379,2119.726111,3779.727349,1660.001238
RealWordRep_052L43MS3,rain,Test24,r,221.5010813,1305.425151,3080.739125,4296.139041,1215.399916
RealWordRep_052L43MS3,rocking,Test35,r,294.2259263,1449.299688,2800.460207,4139.973672,1339.513465
RealWordRep_052L43MS3,window,Test36,w,298.8313787,1627.600773,3311.856711,4310.235516,998.3788053
RealWordRep_052L43MS3,watch,Test39,w,320.9167943,1089.33292,2551.016406,3988.158461,1437.142054
RealWordRep_052L43MS3,waiting,Test46,w,379.6063715,708.9304808,3019.748725,3254.631136,234.882411
RealWordRep_052L43MS3,wind,Test48,w,393.4562556,1752.749758,3069.54805,4312.766754,1243.218704
RealWordRep_052L43MS3,reading,Test49,r,398.37563,1382.236477,2961.452104,4209.68748,1248.235376
RealWordRep_052L43MS3,ring,Test55,r,440.1489638,1315.948953,2904.457347,4442.53443,1538.077083
RealWordRep_052L43MS3,water,Test60,w,477.2494871,1110.175844,2447.686944,3749.231929,1301.544985
RealWordRep_052L43MS3,raisins,Test62,r,486.6006951,1320.616042,2854.44562,4406.841191,1552.395571
RealWordRep_052L43MS3,running,Test73,r,544.5482532,723.8099089,2077.416282,3773.681462,1696.26518
RealWordRep_052L43MS3,walk,Test74,w,550.4189398,817.720922,2530.17402,4085.125724,1554.951704
RealWordRep_052L43MS3,wet,Test76,w,561.8590966,1357.533966,2020.840872,3580.068661,1559.227789
RealWordRep_052L43MS3,web,Test77,w,566.1372975,1585.851836,2868.972916,3919.474084,1050.501168
RealWordRep_052L43MS3,rabbit,Test82,r,597.4872648,1273.482735,2511.823502,3883.662418,1371.838915
RealWordRep_052L43MS3,red,Test89,r,633.6247472,1227.14577,2343.584347,3450.686713,1107.102366
RealWordRep_052L43MS3,rock,Test90,r,639.0035622,1519.371885,3097.13309,4609.526682,1512.393592
RealWordRep_053L47MS4,red,Test3,$w:r,173.9021291,875.5688644,2031.736153,3729.108744,1697.372591
RealWordRep_053L47MS4,web,Test7,w,207.5998854,573.8635822,2581.44994,4269.376837,1687.926897
RealWordRep_053L47MS4,rabbit,Test8,$w,238.3338007,577.7311615,1628.486658,3765.734356,2137.247698
RealWordRep_053L47MS4,rock,Test12,$w:r,273.8790209,666.2359676,1622.008989,3846.995893,2224.986904
RealWordRep_053L47MS4,wet,Test16,w,304.9629791,575.2287698,1659.611661,3530.968754,1871.357093
RealWordRep_053L47MS4,rain,Test19,$w:r,317.7609119,632.5304275,1572.237942,3945.901995,2373.664053
RealWordRep_053L47MS4,raisins,Test20,r,322.4675231,757.4200936,1947.183594,3030.685825,1083.502231
RealWordRep_053L47MS4,watch,Test24,w,341.1589335,411.3563311,1972.590482,3558.890109,1586.299627
RealWordRep_053L47MS4,running,Test28,r:$w,360.7693976,577.8986191,1714.351555,3625.402245,1911.050691
RealWordRep_053L47MS4,wheel,Test32,w,397.4599364,460.6808478,1986.006167,3624.192172,1638.186005
RealWordRep_053L47MS4,wind,Test35,w,424.1904264,637.6251268,1844.956956,3947.257845,2102.300888
RealWordRep_053L47MS4,ring,Test44,$w:r,504.5474268,556.6882018,1683.376396,3943.020948,2259.644552
RealWordRep_053L47MS4,waiting,Test49,w,531.1175499,446.4610645,2415.032437,4023.614276,1608.581839
RealWordRep_053L47MS4,rocking,Test52,$w:r,542.3497034,773.5735893,1431.783973,3725.081646,2293.297673
RealWordRep_053L47MS4,washer,Test54,w,549.358756,352.817417,1841.09855,3577.544593,1736.446043
RealWordRep_053L47MS4,window,Test58,w,572.5171319,395.2777471,1253.25252,3795.183857,2541.931337
RealWordRep_053L47MS4,water,Test62,w,600.6903157,717.7889403,2449.657122,4041.950293,1592.293171
RealWordRep_053L47MS4,walk,Test65,w,616.933322,520.6709536,2186.191818,3974.766837,1788.575019
RealWordRep_053L47MS4,web,Test76,w,684.8455806,582.4860364,2335.467708,4028.310462,1692.842754
RealWordRep_053L47MS4,rabbit,Test79,$other,708.0750957,769.5392454,2345.774223,3277.350803,931.5765803
RealWordRep_053L47MS4,wet,Test83,w,743.2311082,614.3157009,2770.376839,4548.735309,1778.35847
RealWordRep_053L47MS4,rock,Test85,r:$w,750.8083296,533.9034833,1535.221667,3991.509435,2456.287769
RealWordRep_053L47MS4,red,Test86,$w:r,754.2938322,623.7512831,1588.890185,3822.061805,2233.17162
RealWordRep_057L46MS4,web,Test3,w:$r,124.4127983,434.4104582,2316.885165,4186.603479,1869.718314
RealWordRep_057L46MS4,rabbit,Test11,r:$w,363.8669829,966.3444066,2441.062616,4027.928853,1586.866237
RealWordRep_057L46MS4,rock,Test13,$w,424.3472226,593.1753096,2305.228487,3007.412739,702.1842525
RealWordRep_057L46MS4,wet,Test14,w,432.3714786,371.6922776,1315.6612,3101.454519,1785.793319
RealWordRep_057L46MS4,reading,Test21,$other,556.3974691,678.7724017,2124.262123,3424.185375,1299.923253
RealWordRep_057L46MS4,rain,Test41,r:$w,837.2879469,459.8976185,2369.685539,3721.114767,1351.429228
RealWordRep_057L46MS4,waiting,Test42,w,842.3221264,614.0740096,2122.440511,3811.371127,1688.930616
RealWordRep_057L46MS4,rocking,Test44,$w:r,892.1428142,876.5244038,2163.066407,3700.869309,1537.802903
RealWordRep_057L46MS4,window,Test50,w,1052.484717,708.2081924,1862.404804,3100.629633,1238.22483
RealWordRep_057L46MS4,watch,Test51,w,1066.051348,568.2618662,2456.045556,3926.193475,1470.147919
RealWordRep_057L46MS4,washer,Test52,w,1103.549941,474.2879565,2278.992068,3497.178413,1218.186345
RealWordRep_057L46MS4,wheel,Test58,w,1131.759771,472.752747,2488.97282,3883.264027,1394.291206
RealWordRep_057L46MS4,wind,Test60,$r:w,1138.891704,647.6756583,2505.586991,3897.955339,1392.368348
RealWordRep_057L46MS4,ring,Test65,$w,1161.774929,569.9830555,2028.376818,3379.551539,1351.174721
RealWordRep_057L46MS4,walk,Test69,w,1190.866738,479.8967013,2556.988346,3790.940122,1233.951776
RealWordRep_057L46MS4,water,Test71,w,1201.921557,321.136623,2368.468461,3907.170707,1538.702247
RealWordRep_057L46MS4,running,Test73,r:$w,1209.820327,572.0694671,1782.032119,3362.583947,1580.551828
RealWordRep_057L46MS4,wet,Test75,w,1217.790096,479.2428444,2873.935367,4007.358994,1133.423627
RealWordRep_057L46MS4,rabbit,Test77,$w:r,1225.101645,768.1060207,3046.839613,4499.537702,1452.698089
RealWordRep_057L46MS4,red,Test79,r,1235.898899,775.4859911,2209.730415,3957.146796,1747.416381
RealWordRep_057L46MS4,web,Test80,w:$r,1239.481383,460.7354589,2520.844885,3856.145523,1335.300638
RealWordRep_057L46MS4,rock,Test89,$w,1281.7062,389.5828066,2264.317727,3473.299907,1208.98218
RealWordRep_058L48FS4,wet,Test2,w,178.1346345,684.9695918,2296.181187,3695.180838,1398.999651
RealWordRep_058L48FS4,web,Test5,w,215.2796184,606.9939559,2319.240177,3619.333,1300.092823
RealWordRep_058L48FS4,rabbit,Test8,$w,239.6440267,606.9954954,2332.930749,3674.317955,1341.387207
RealWordRep_058L48FS4,red,Test10,$w,249.3660986,596.1773421,2315.874776,3639.844838,1323.970062
RealWordRep_058L48FS4,rock,Test11,$w,256.4167417,669.9213429,2587.589173,3701.442268,1113.853095
RealWordRep_058L48FS4,walk,Test17,w,345.4568277,660.5512454,2641.974372,3983.329694,1341.355322
RealWordRep_058L48FS4,washer,Test20,w,375.937816,562.3262382,2403.920951,3584.912686,1180.991736
RealWordRep_058L48FS4,rain,Test23,$w,405.3959649,657.0212221,2274.76456,3463.070257,1188.305697
RealWordRep_058L48FS4,rocking,Test24,$w,411.5067735,680.2064764,2125.758893,3683.673253,1557.91436
RealWordRep_058L48FS4,water,Test26,w,427.3836341,610.0458206,1772.933763,3225.920762,1452.986999
RealWordRep_058L48FS4,raisins,Test35,$w:r,511.098497,650.7181917,2274.869806,3722.043051,1447.173245
RealWordRep_058L48FS4,running,Test39,$w,612.2184892,646.3156199,2372.104495,3430.736623,1058.632128
RealWordRep_058L48FS4,wheel,Test41,w,671.6849525,586.6977321,2597.603644,3125.348886,527.7452423
RealWordRep_058L48FS4,waiting,Test44,w,694.5677185,565.643758,2385.821842,3407.488021,1021.666179
RealWordRep_058L48FS4,window,Test47,w:$r,742.3597868,882.2899545,1888.933596,3238.888533,1349.954937
RealWordRep_058L48FS4,watch,Test51,w,793.6352553,694.0044516,2239.936868,3865.607307,1625.670439
RealWordRep_058L48FS4,wind,Test53,w:$r,810.1330056,619.5386277,2325.29474,3735.851817,1410.557077
RealWordRep_058L48FS4,reading,Test65,$w:r,854.5777864,591.5257318,2154.786836,3700.851863,1546.065027
RealWordRep_058L48FS4,ring,Test71,$w,986.89754,671.7533458,1845.843605,3482.093882,1636.250277
RealWordRep_058L48FS4,wet,Test75,w,1003.010494,588.0939574,2677.97122,3556.543553,878.5723332
RealWordRep_058L48FS4,red,Test80,$w,1021.639581,592.0861472,2233.958745,3570.210563,1336.251818
RealWordRep_058L48FS4,rabbit,Test81,$w,1024.8449,630.2085373,2593.187818,3825.689078,1232.501261
RealWordRep_058L48FS4,web,Test84,w,1036.99309,631.6651983,2066.356002,3705.285269,1638.929267
RealWordRep_058L48FS4,rock,Test88,$w,1051.822703,681.2924042,2169.027542,3647.866827,1478.839284
RealWordRep_061L45FS4,wet,Test3,w,194.4438157,367.8353361,2803.765486,3724.540996,920.7755098
RealWordRep_061L45FS4,web,Test4,w,218.3379297,482.4995657,1827.256586,3579.19038,1751.933794
RealWordRep_061L45FS4,red,Test7,r:$w,254.3582421,340.5992637,2326.563055,3471.499869,1144.936815
RealWordRep_061L45FS4,rock,Test9,$w,279.112648,663.46256,2852.623344,4059.083197,1206.459853
RealWordRep_061L45FS4,rabbit,Test16,r,322.5408413,529.3865791,2276.061594,3463.994249,1187.932655
RealWordRep_061L45FS4,washer,Test18,w,363.1384676,582.4830477,2562.520832,4329.76748,1767.246648
RealWordRep_061L45FS4,wheel,Test20,w,393.8950712,525.9027847,2134.836034,3400.31892,1265.482886
RealWordRep_061L45FS4,watch,Test21,w,399.6478056,534.2610566,2236.068477,3387.941886,1151.873408
RealWordRep_061L45FS4,rocking,Test26,r:$w,453.0334029,769.364348,1657.740178,3956.16264,2298.422462
RealWordRep_061L45FS4,wind,Test28,w,470.4939987,1312.171656,1939.364488,3028.188683,1088.824195
RealWordRep_061L45FS4,raisins,Test30,r,479.4576469,657.6848669,2096.116825,3615.763751,1519.646927
RealWordRep_061L45FS4,waiting,Test32,w,489.4359914,1015.724791,2583.581915,3162.516922,578.9350073
RealWordRep_061L45FS4,ring,Test34,r,497.8830523,810.148212,2408.562982,3409.703783,1001.140801
RealWordRep_061L45FS4,water,Test36,w,623.026854,499.0842266,2333.364564,3224.421802,891.057238
RealWordRep_061L45FS4,reading,Test47,r,820.0017967,647.6941434,2131.847012,3590.257492,1458.410479
RealWordRep_061L45FS4,walk,Test56,w,915.6781382,441.4705914,2294.128503,3300.177185,1006.048682
RealWordRep_061L45FS4,rain,Test60,r,967.41947,506.8216199,2000.540387,3766.14849,1765.608103
RealWordRep_061L45FS4,window,Test72,w:$r,1226.055857,587.290464,2192.610126,3479.713651,1287.103525
RealWordRep_061L45FS4,rock,Test76,r:$w,1256.108169,669.5184023,1990.811154,4035.20287,2044.391716
RealWordRep_061L45FS4,rabbit,Test78,r,1267.95802,663.478807,1797.513076,3954.452317,2156.93924
RealWordRep_061L45FS4,wet,Test88,w,1343.918348,555.7280006,2356.07712,3822.21648,1466.13936
RealWordRep_061L45FS4,web,Test89,w,1347.706724,937.607528,1871.251755,3799.997406,1928.745651
RealWordRep_061L45FS4,red,Test90,r,1350.629485,1224.515186,2765.36967,4407.375368,1642.005698
RealWordRep_063L47FS4,rabbit,Test3,r,121.9818632,849.5425907,1589.582342,3213.984742,1624.4024
RealWordRep_063L47FS4,rock,Test10,r,178.0242031,1103.054568,2870.548878,4417.915361,1547.366483
RealWordRep_063L47FS4,wet,Test13,w,192.5717746,812.4300494,2775.640456,4274.946027,1499.305571
RealWordRep_063L47FS4,web,Test14,w,196.1947913,931.205006,1687.982164,3249.610954,1561.628789
RealWordRep_063L47FS4,red,Test16,r:$w,216.9129646,860.8008226,2851.953163,4611.07817,1759.125006
RealWordRep_063L47FS4,window,Test18,w,225.9698169,862.0806237,3108.154747,5258.321248,2150.166502
RealWordRep_063L47FS4,walk,Test27,w,286.9554205,896.1797512,2439.041712,4100.968765,1661.927053
RealWordRep_063L47FS4,ring,Test29,r,309.0581018,908.3931872,1847.323154,3673.822637,1826.499483
RealWordRep_063L47FS4,waiting,Test35,w,346.3967626,755.7328758,2222.589567,3954.820476,1732.230909
RealWordRep_063L47FS4,raisins,Test36,r,350.4379467,260.0549235,1469.343163,2443.627495,974.2843315
RealWordRep_063L47FS4,wind,Test41,w,378.6945125,293.3939438,1531.254589,3597.171699,2065.91711
RealWordRep_063L47FS4,water,Test42,w,381.8543028,900.8427473,2956.719233,4303.306204,1346.586972
RealWordRep_063L47FS4,washer,Test53,w,453.3640976,804.6032043,2631.738795,4577.952013,1946.213218
RealWordRep_063L47FS4,rocking,Test54,r,457.2366466,1021.33849,1939.695617,4013.877766,2074.182149
RealWordRep_063L47FS4,reading,Test59,r,478.337855,437.9963349,1867.242145,3194.381609,1327.139464
RealWordRep_063L47FS4,wheel,Test63,w,496.2391813,310.6728741,2202.165336,3451.592072,1249.426736
RealWordRep_063L47FS4,rain,Test64,r,503.7872902,836.6458103,2119.314839,3827.306165,1707.991326
RealWordRep_063L47FS4,running,Test70,r,531.9537932,649.0584206,2194.987781,3822.436228,1627.448447
RealWordRep_063L47FS4,watch,Test71,$other,535.5005573,987.4747451,1560.754634,3435.725004,1874.97037
RealWordRep_063L47FS4,wet,Test75,w,555.3949955,251.0564401,2033.627282,3512.106479,1478.479196
RealWordRep_063L47FS4,web,Test76,w,559.2568502,821.7086521,2683.043061,4530.590131,1847.547071
RealWordRep_063L47FS4,red,Test81,r:$w,581.96242,1034.107408,2468.845244,4062.022665,1593.177421
RealWordRep_063L47FS4,rock,Test85,r,597.682381,854.5426129,1048.627006,3193.351774,2144.724768
RealWordRep_063L47FS4,rabbit,Test89,r,613.1361273,990.1983697,2194.919098,4587.730808,2392.81171
RealWordRep_064L48FS4,red,Test2,r,169.9924591,766.4098512,2402.734796,3501.57391,1098.839113
RealWordRep_064L48FS4,web,Test3,w,183.2321631,719.4476872,2138.431914,3893.822587,1755.390673
RealWordRep_064L48FS4,rabbit,Test10,r,248.4595671,584.4157843,1889.331965,3597.443885,1708.11192
RealWordRep_064L48FS4,wet,Test11,w,252.5038644,662.1045735,3147.211761,4615.831307,1468.619546
RealWordRep_064L48FS4,rock,Test14,r,271.913935,648.2132977,1670.233121,3162.365502,1492.132381
RealWordRep_064L48FS4,water,Test20,w,316.6170871,603.0398662,3096.779856,3154.833468,58.05361227
RealWordRep_064L48FS4,window,Test26,w,359.578715,644.5535141,2207.301562,3517.853502,1310.551941
RealWordRep_064L48FS4,wind,Test35,w,516.5095253,541.812822,2553.682182,4035.200355,1481.518173
RealWordRep_064L48FS4,ring,Test37,r,601.8511449,642.7145228,1968.843643,3779.019874,1810.17623
RealWordRep_064L48FS4,waiting,Test41,w,673.0624785,891.3883156,2484.067741,4067.093488,1583.025747
RealWordRep_064L48FS4,rain,Test43,r,680.7681605,890.4714822,2438.793119,4013.883432,1575.090313
RealWordRep_064L48FS4,rocking,Test47,r,708.3934204,680.3672957,2353.864992,3766.805317,1412.940325
RealWordRep_064L48FS4,reading,Test50,r,730.7828495,706.7244328,2200.580043,3504.003901,1303.423858
RealWordRep_064L48FS4,watch,Test57,w,764.32389,757.566169,2796.756476,4102.261411,1305.504935
RealWordRep_064L48FS4,wheel,Test64,w,809.0864278,576.0460612,2596.378913,3587.66165,991.2827368
RealWordRep_064L48FS4,running,Test67,r,833.3880317,470.2102761,2167.392597,3557.211265,1389.818668
RealWordRep_064L48FS4,walk,Test68,w,838.0512297,704.5889008,2618.15591,4083.97012,1465.81421
RealWordRep_064L48FS4,washer,Test74,w,979.1177232,660.1811691,2751.715385,3910.519585,1158.8042
RealWordRep_064L48FS4,rock,Test75,r,989.030945,646.1991562,2084.027509,3810.749858,1726.722349
RealWordRep_064L48FS4,wet,Test77,w,1006.913642,658.8702846,2459.675512,3668.36281,1208.687299
RealWordRep_064L48FS4,web,Test83,w,1047.845253,757.2034315,1166.854627,3217.51662,2050.661994
RealWordRep_064L48FS4,red,Test89,r,1075.125397,647.21816,2360.394574,4145.424959,1785.030385
RealWordRep_064L48FS4,rabbit,Test90,r,1083.41808,697.9428555,1858.380508,3917.615507,2059.234999
RealWordRep_066L50FA4,walk,Test3,w,242.2148493,636.5182875,2715.582162,3786.252253,1070.670091
RealWordRep_066L50FA4,rabbit,Test5,$w,340.2104871,1058.965938,2110.931538,3650.046498,1539.11496
RealWordRep_066L50FA4,rock,Test7,$w,414.6053179,580.0321197,1924.138241,3397.403574,1473.265333
RealWordRep_066L50FA4,wet,Test10,w,430.1477528,613.784304,2582.484001,4219.965264,1637.481263
RealWordRep_066L50FA4,red,Test12,r:$w,486.2775436,467.7406362,2254.263551,3342.600974,1088.337423
