barename,spkr,age_mos,gender,phones,word,session,t1,t2_ph,transcription,target,testnumber,onset_f1_ifc,onset_f1,onset_f1_ac,qrtr_f1_ifc,qrtr_f1,qrtr_f1_ac,midpt_f1_ifc,midpt_f1,midpt_f1_ac,thrqrtr_f1_ifc,thrqrtr_f1,thrqrtr_f1_ac,endpt_f1_ifc,endpt_f1,endpt_f1_ac,onset_f2_ifc,onset_f2,onset_f2_ac,qrtr_f2_ifc,qrtr_f2,qrtr_f2_ac,midpt_f2_ifc,midpt_f2,midpt_f2_ac,thrqrtr_f2_ifc,thrqrtr_f2,thrqrtr_f2_ac,endpt_f2_ifc,endpt_f2,endpt_f2_ac,onset_f3_ifc,onset_f3,onset_f3_ac,qrtr_f3_ifc,qrtr_f3,qrtr_f3_ac,midpt_f3_ifc,midpt_f3,midpt_f3_ac,thrqrtr_f3_ifc,thrqrtr_f3,thrqrtr_f3_ac,endpt_f3_ifc,endpt_f3,endpt_f3_ac,f0,onset_sec,qrtr_sec,midpt_sec,thrqrtr_sec,endpt_sec,onset_sec_ifc,qrtr_sec_ifc,midpt_sec_ifc,thrqrtr_sec_ifc,endpt_sec_ifc,onset_sec_ac,qrtr_sec_ac,midpt_sec_ac,thrqrtr_sec_ac,endpt_sec_ac,f1_onset_med,f1_qrtr_med,f1_midpt_med,f1_thrqrtr_med,f1_endpt_med,f2_onset_med,f2_qrtr_med,f2_midpt_med,f2_thrqrtr_med,f2_endpt_med,f3_onset_med,f3_qrtr_med,f3_midpt_med,f3_thrqrtr_med,f3_endpt_med,
002_51_child_FS_4_wind_Test_20_w_4_w,2,51,FS,UW1,wind,4,0.095,0.17,w,w,20,584.1,407.4258937,436.3999428,526.2,378.4130133,383.398746,679.6,476.7166204,513.687511,701.4,720.8038964,698.4163585,724.2,685.1805912,689.8371661,1867.6,777.6705089,792.7236053,1044.3,755.4155745,760.2698116,1284.1,966.656028,999.2095595,1679.6,1459.325452,1457.651178,2145.2,1527.664238,1506.982997,3122.5,4269.181346,4219.120294,2833.6,4287.652515,4222.268761,2887.9,4160.791793,3959.203323,3062.9,4358.9566,4334.738571,3392.1,3427.52297,3482.231823,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,436.3999428,383.398746,513.687511,701.4,689.8371661,792.7236053,760.2698116,999.2095595,1459.325452,1527.664238,4219.120294,4222.268761,3959.203323,4334.738571,3427.52297,
002_51_child_FS_4_window_Test_31_w_4_w,2,51,FS,UW1,window,4,0.095,0.17,w,w,31,540.1,365.8514944,381.8884125,623.4,440.0148573,468.9394966,689.8,440.1749643,468.4525515,704.5,513.0318457,531.5690194,703,536.824928,564.9182535,1547.5,777.3637608,780.9980039,1471.6,1219.504214,1243.072939,1915.3,1614.122255,1617.849909,2459,2002.091553,2053.32783,2565.1,2428.476323,2455.519979,3154.9,3505.981776,3545.341882,3261.1,3123.471821,3094.087776,3284.4,3312.989397,3311.223669,3281.8,3353.110816,3363.541475,3014.7,3394.685406,3398.216999,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,381.8884125,468.9394966,468.4525515,531.5690194,564.9182535,780.9980039,1243.072939,1617.849909,2053.32783,2455.519979,3505.981776,3123.471821,3311.223669,3353.110816,3394.685406,
004_44_child_FS_3_rabbit_Test_8_r_4_r,4,44,FS,ER1,rabbit,3,0.095,0.17,r,r,8,543.2,512.1275632,512.9252554,585.3,543.1607329,547.1085948,600.4,575.8620771,569.496512,603.2,593.9964918,594.6697829,608.3,595.013018,598.9528677,1106.1,963.7496911,969.8072956,1402.5,1029.066385,1032.111127,1787.4,1748.064134,1789.612679,1536.9,1952.161743,1965.160029,1851,2084.53484,2104.077765,2825.3,4211.281962,4110.109957,3014,3907.987014,3922.230126,2844.5,3415.671954,3475.093282,2104.1,4283.476055,4186.231027,2242.1,3890.589052,3875.736649,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,512.9252554,547.1085948,575.8620771,594.6697829,598.9528677,969.8072956,1032.111127,1787.4,1952.161743,2084.53484,4110.109957,3907.987014,3415.671954,4186.231027,3875.736649,
004_44_child_FS_3_rabbit_Test_90_rw_4_r,4,44,FS,ER1,rabbit,3,0.095,0.17,rw,r,90,542.6,513.5501111,513.8878651,597.1,321.9461119,549.645399,648.9,306.2485685,317.1275115,462.2,312.2314442,330.1296204,442.4,308.3527086,312.4086358,1999.1,2897.451472,2947.050167,1945.9,3164.101014,3194.750785,1692.6,3344.521806,3349.745676,1826.2,3099.119461,3039.135778,1730.9,3094.424704,3070.811401,3119.7,4181.443929,4179.462813,3179,4231.977227,4189.946452,2924,4316.789993,4279.202516,2936.5,4284.075865,4244.117508,2990.1,4279.20414,4233.586754,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,513.8878651,549.645399,317.1275115,330.1296204,312.4086358,2897.451472,3164.101014,3344.521806,3039.135778,3070.811401,4179.462813,4189.946452,4279.202516,4244.117508,4233.586754,
004_44_child_FS_3_rain_Test_31_r_4_r,4,44,FS,ER1,rain,3,0.095,0.17,r,r,31,558.4,538.2859874,541.6169897,577.1,555.5194458,560.9840577,562.9,556.0498224,558.8282857,559.8,559.0958662,558.0724032,555.7,558.5131226,558.4522059,1961.3,1986.898282,1973.760566,1967.1,1998.462642,1996.305743,2155.1,1931.381234,1931.919021,2230.9,2087.690509,2108.404404,2315.6,2227.699032,2224.534582,2883.9,2502.51574,2523.32565,2488.2,2495.776049,2512.753269,2531.2,2355.621623,2362.414736,2611.8,2392.127794,2431.595842,2825.6,2517.724921,2549.803937,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,541.6169897,560.9840577,558.8282857,559.0958662,558.4522059,1973.760566,1996.305743,1931.919021,2108.404404,2227.699032,2523.32565,2495.776049,2362.414736,2431.595842,2549.803937,
004_44_child_FS_3_reading_Test_43_rw_4_r,4,44,FS,ER1,reading,3,0.095,0.17,rw,r,43,603.2,458.6623184,494.7186112,637.5,458.9787337,475.3680348,587.5,412.6753013,420.3560417,651,427.1914835,444.64045,618.7,417.5343092,433.1591394,1647.4,914.2011602,1736.145959,1851.2,793.528042,1706.080838,1847.6,792.1066336,789.6006768,2084.8,830.2334591,822.8779501,2347.3,814.5947298,812.5815092,3226.4,3360.932678,3338.622756,2864,3240.897614,3173.305636,2804.4,3089.544353,2989.088762,2860.2,2868.46396,2851.738154,2843.2,3066.898391,3075.365117,389.5,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,494.7186112,475.3680348,420.3560417,444.64045,433.1591394,1647.4,1706.080838,792.1066336,830.2334591,814.5947298,3338.622756,3173.305636,2989.088762,2860.2,3066.898391,
004_44_child_FS_3_red_Test_10_r_4_r,4,44,FS,ER1,red,3,0.095,0.17,r,r,10,661.4,606.7766237,606.7838838,665.2,653.6444296,669.3989425,567.2,630.3308521,639.7127939,548.7,552.4934778,553.2328683,573.5,547.2367058,547.6198569,1727.1,1714.526462,1713.346315,1775.1,1792.87429,1777.977514,1635.1,1690.376651,1639.746634,1636.8,1637.750994,1641.381209,1817.7,1627.288225,1632.167087,2843.1,4233.691446,4132.28562,2930.5,4258.827691,4164.027573,2827.3,3120.269985,2983.413672,2749.7,2778.282711,2758.968071,2797.3,2725.678153,2723.453091,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,606.7838838,665.2,630.3308521,552.4934778,547.6198569,1714.526462,1777.977514,1639.746634,1637.750994,1632.167087,4132.28562,4164.027573,2983.413672,2758.968071,2725.678153,
004_44_child_FS_3_red_Test_82_wr_4_r,4,44,FS,ER1,red,3,0.095,0.17,wr,r,82,596.1,512.341846,501.2132005,586.1,557.2879781,551.6884814,558.8,563.5052672,551.55439,557.8,481.6722242,491.0289875,559.7,552.0924171,550.1793029,1266.8,3120.85321,3094.759469,871.7,2776.216861,2712.270493,931.3,2712.202033,2696.467382,1641.8,2472.534755,2202.541954,1021.1,2005.620264,1962.137522,2939.5,4205.865329,4130.025606,2958.8,3969.518707,4026.418898,2734.9,3848.753209,3815.957264,3082.5,4299.862948,4299.057779,2922.9,4406.150409,4442.966341,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,512.341846,557.2879781,558.8,491.0289875,552.0924171,3094.759469,2712.270493,2696.467382,2202.541954,1962.137522,4130.025606,3969.518707,3815.957264,4299.057779,4406.150409,
004_44_child_FS_3_ring_Test_18_r_4_r,4,44,FS,ER1,ring,3,0.095,0.17,r,r,18,523.3,387.8643109,408.0294765,582.4,375.138667,386.4253457,300.2,365.6484274,394.7262056,515,307.5859399,308.1473823,565.5,337.1048452,349.6238893,1768.5,1596.316017,1618.685642,1826.8,1779.61006,1777.088697,1787.3,1951.428062,1841.741609,2171.2,1805.4718,1802.971004,2195.6,2184.322382,2178.662494,3233.8,3194.804558,3183.245544,3053.8,3213.891327,4080.691209,2926.3,4233.007983,4088.003256,3015.2,4062.037037,4058.829523,3003.2,4162.513392,4156.018072,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,408.0294765,386.4253457,365.6484274,308.1473823,349.6238893,1618.685642,1779.61006,1841.741609,1805.4718,2184.322382,3194.804558,3213.891327,4088.003256,4058.829523,4156.018072,
004_44_child_FS_3_rock_Test_77_r_4_r,4,44,FS,ER1,rock,3,0.095,0.17,r,r,77,433.5,431.0332983,438.709815,433.9,456.2779478,468.9991072,683.1,474.6959558,508.1511559,686.9,567.9565329,610.0587185,678.2,540.2433683,584.1159521,1320.4,1241.673021,1254.698307,1349.2,1246.51119,1256.086103,1677.8,1209.768309,1222.591443,2480.2,1182.786307,1209.975964,1951.8,1036.830001,1048.828347,3595.2,3875.682029,3898.045401,3046.6,3819.74668,3809.103511,2492.5,4051.595657,3998.823018,3518.2,3868.872659,3872.446098,3120.1,3621.754944,3595.774599,420.7,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,433.5,456.2779478,508.1511559,610.0587185,584.1159521,1254.698307,1256.086103,1222.591443,1209.975964,1048.828347,3875.682029,3809.103511,3998.823018,3868.872659,3595.774599,
004_44_child_FS_3_rock_Test_9_r_4_r,4,44,FS,ER1,rock,3,0.095,0.17,r,r,9,453.4,339.857845,347.3252589,672.6,390.4878707,387.8632624,825.3,655.5186872,663.2205904,1048,899.4210357,972.6429803,1071.7,975.2593811,1043.729726,1530.2,1512.893925,1517.103375,1438.6,1430.1118,1407.629007,1634.2,1484.225985,1452.403024,1780.8,1706.557097,1715.13746,1925.7,1800.379743,1819.717578,2713.2,3918.081471,3945.461973,2395.2,3964.450899,4053.259204,2325.6,3829.336244,3784.47921,3025.9,4044.893979,3874.478903,3211.5,4095.036302,4025.263705,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,347.3252589,390.4878707,663.2205904,972.6429803,1043.729726,1517.103375,1430.1118,1484.225985,1715.13746,1819.717578,3918.081471,3964.450899,3784.47921,3874.478903,4025.263705,
004_44_child_FS_3_rocking_Test_28_r_4_r,4,44,FS,ER1,rocking,3,0.095,0.17,r,r,28,710.4,681.7857883,728.4557956,742.9,673.9252488,699.8871606,578.2,641.601989,704.4927157,721.6,591.9744112,597.9819217,706.6,685.9255679,705.1348418,1555.4,1526.574642,1525.358036,1579.1,1496.149887,1496.114382,1410.3,1456.438447,1455.699317,1597.3,1404.792677,1418.888162,1685,1522.56277,1566.015049,2864.1,2917.698038,2956.201129,2909.3,4162.09274,4090.578659,2926.3,2965.59268,3031.079854,2786.1,2787.137195,2788.47847,2856.3,2854.84554,2823.927393,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,710.4,699.8871606,641.601989,597.9819217,705.1348418,1526.574642,1496.149887,1455.699317,1418.888162,1566.015049,2917.698038,4090.578659,2965.59268,2787.137195,2854.84554,
004_44_child_FS_3_running_Test_17_wr_4_r,4,44,FS,ER1,running,3,0.095,0.17,wr,r,17,635.4,611.566632,644.7387989,611.8,597.4742129,626.0004676,658.3,606.9978114,627.0252955,694.5,654.9618957,678.0058771,705.4,657.6495233,687.8646963,2087.5,2431.799714,2415.037512,2074.5,2760.095425,2842.124684,2046,2486.493191,2540.914576,1857.1,2632.965699,2669.773455,2362.2,2783.628125,2771.761836,2915.4,4060.719126,4074.513159,2755.7,4118.670748,4102.156555,2740.4,4262.132923,4263.278726,2652.3,4290.475154,4290.626692,2672.8,4308.472911,4305.407784,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,635.4,611.8,627.0252955,678.0058771,687.8646963,2415.037512,2760.095425,2486.493191,2632.965699,2771.761836,4060.719126,4102.156555,4262.132923,4290.475154,4305.407784,
004_44_child_FS_3_waiting_Test_38_w_4_w,4,44,FS,UW1,waiting,3,0.095,0.17,w,w,38,516.2,474.8501078,470.1081377,534.8,515.0026387,519.1296909,610,522.6871669,516.1401488,689.9,455.0508229,468.3606594,759.6,729.2104739,505.9312982,1267.8,771.0796949,810.8921888,1288,1170.09724,1246.188245,1363.5,1295.566875,1304.823758,1676.1,1456.505136,1477.562349,1870.2,1595.473209,1597.109082,3038.1,4266.469909,4279.619199,3163.3,4327.911477,4312.256772,3469.5,4362.140908,4369.169216,3406.5,4420.117749,4431.316895,3312.2,4406.179082,4401.764425,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,474.8501078,519.1296909,522.6871669,468.3606594,729.2104739,810.8921888,1246.188245,1304.823758,1477.562349,1597.109082,4266.469909,4312.256772,4362.140908,4420.117749,4401.764425,
004_44_child_FS_3_walk_Test_63_w_4_w,4,44,FS,UW1,walk,3,0.095,0.17,w,w,63,538.2,555.1460621,582.0916535,567.7,529.3311523,545.3122132,694,477.3166416,490.040992,659.8,640.7481715,714.6263472,657.1,682.8521248,707.7630503,1467.5,1377.009315,1375.468187,1556.4,1412.914844,1414.061401,1713.9,1778.194216,1802.432213,1642.9,1867.345495,1576.509784,1691.7,1610.631884,1587.06962,3141.8,3425.213998,3413.133898,3256.8,3323.435261,3330.266893,2623.8,3298.636108,3298.377903,2426.9,3368.75023,3350.92057,2548.7,3420.882983,3298.078233,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,555.1460621,545.3122132,490.040992,659.8,682.8521248,1377.009315,1414.061401,1778.194216,1642.9,1610.631884,3413.133898,3323.435261,3298.377903,3350.92057,3298.078233,
004_44_child_FS_3_watch_Test_20_w_4_w,4,44,FS,UW1,watch,3,0.095,0.17,w,w,20,556.1,335.803766,346.7489943,583.8,630.0757064,364.6328278,581.4,647.517694,358.7587472,597.3,613.2483904,604.919081,603.5,633.0160236,629.0281552,2197.5,2299.16704,2298.430638,1968.4,2276.414341,2276.171748,2155.9,2111.110551,2099.614341,2018.7,2389.059648,2436.122915,1646,2385.063566,2319.944064,3346.4,3493.53801,3498.438812,3240.1,4249.677281,4171.776056,3270.1,3381.709392,3354.576225,3085.2,4258.633637,4207.889273,2874.1,4315.59582,4318.731932,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,346.7489943,583.8,581.4,604.919081,629.0281552,2298.430638,2276.171748,2111.110551,2389.059648,2319.944064,3493.53801,4171.776056,3354.576225,4207.889273,4315.59582,
004_44_child_FS_3_water_Test_47_w_4_w,4,44,FS,UW1,water,3,0.095,0.17,w,w,47,654.9,581.8031081,588.7914114,782.3,596.3261792,599.6349758,817.9,822.5025546,824.6949994,928.7,810.5371431,802.6898731,1151.9,1196.995583,707.5446014,1276.7,1221.461462,1217.91541,1514.5,1275.0224,1276.934143,1620.7,1568.492122,1567.470082,1750.1,1625.001435,1644.365649,1816.7,1708.847675,1733.59335,3223.5,3223.705712,4860.168925,3751.2,4258.957276,4241.670296,3870.1,4033.255292,4063.268697,3797.7,3953.952426,3973.825627,3552.1,3978.815989,3987.744134,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,588.7914114,599.6349758,822.5025546,810.5371431,1151.9,1221.461462,1276.934143,1568.492122,1644.365649,1733.59335,3223.705712,4241.670296,4033.255292,3953.952426,3978.815989,
004_44_child_FS_3_web_Test_14_w_4_w,4,44,FS,UW1,web,3,0.095,0.17,w,w,14,370.8,362.2752931,366.5906725,352.2,357.7329728,360.3374132,338.5,348.6732143,350.0419918,455.1,340.4894718,341.9638692,574.9,350.7618002,354.4424589,1955.1,1101.401781,1174.453992,1927.9,1036.447608,1114.545671,1851.8,1054.178335,1131.151217,1665.9,1124.277363,1166.851351,1164.7,972.6013078,1029.688924,3259.4,3462.177916,4252.853977,3244,2465.839624,3848.330593,3125.6,3252.875294,3183.728943,2977.9,4338.525484,4322.919299,2737.9,4368.736161,4359.360654,362.5,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,366.5906725,357.7329728,348.6732143,341.9638692,354.4424589,1174.453992,1114.545671,1131.151217,1166.851351,1029.688924,3462.177916,3244,3183.728943,4322.919299,4359.360654,
004_44_child_FS_3_wet_Test_12_w_4_w,4,44,FS,UW1,wet,3,0.095,0.17,w,w,12,531.1,380.3222246,389.3015411,603.6,374.5714665,385.340458,604,571.3324493,575.3310774,675.6,580.1695674,596.9596831,664.8,651.0344681,659.5879254,2087.9,2340.945655,2339.629283,1250.4,2016.207939,1932.291468,1523.4,1268.777602,1269.780445,1848,1651.596663,1669.4231,2096.8,1817.50656,1819.502809,3303.5,4185.70065,4134.063891,2826.5,4298.603861,4295.771269,2670.1,4267.58423,4259.298444,2517.4,4186.97542,4175.743825,2705.2,4165.200987,4152.203716,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,389.3015411,385.340458,575.3310774,596.9596831,659.5879254,2339.629283,1932.291468,1269.780445,1669.4231,1819.502809,4134.063891,4295.771269,4259.298444,4175.743825,4152.203716,
004_44_child_FS_3_wet_Test_81_w_4_w,4,44,FS,UW1,wet,3,0.095,0.17,w,w,81,588.4,394.4719293,397.3758,549.1,456.2043944,473.1115678,543.1,465.5359639,482.1262203,642.7,531.2419359,537.9773233,760.2,604.9255369,632.2390838,1448.8,1362.922212,1324.108764,1392.5,1409.594989,1422.456412,1389.6,1383.237784,1389.745306,1533.6,1361.745218,1366.776036,1538,1456.448777,1470.291565,3003.3,3003.103657,3032.342838,3003.8,2927.40675,2905.138791,3043.4,3013.171625,2998.285505,2755,2936.391041,2957.886965,2584.6,2715.085412,2675.799347,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,397.3758,473.1115678,482.1262203,537.9773233,632.2390838,1362.922212,1409.594989,1389.6,1366.776036,1470.291565,3003.3,2927.40675,3013.171625,2936.391041,2675.799347,
004_44_child_FS_3_wheel_Test_24_w_4_w,4,44,FS,UW1,wheel,3,0.095,0.17,w,w,24,505.9,379.086751,411.5599043,497.4,385.4130127,401.5656015,515.3,371.0860988,378.9227565,537.8,401.7506389,427.1131848,374.7,394.3193038,402.7600221,1744.6,1456.618482,1480.760941,1548,1004.541349,1986.790254,1761.5,925.8934592,1782.394989,2351.6,820.1993681,2136.68428,1655.6,780.1658918,2549.838168,3110.8,4172.238746,4156.375049,3015.7,4156.74473,4111.107137,2788.8,4234.417759,4157.158357,3044.8,3442.347715,3515.155178,3073.4,3467.532384,3778.170718,337.9,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,411.5599043,401.5656015,378.9227565,427.1131848,394.3193038,1480.760941,1548,1761.5,2136.68428,1655.6,4156.375049,4111.107137,4157.158357,3442.347715,3467.532384,
004_44_child_FS_3_wind_Test_48_w_4_w,4,44,FS,UW1,wind,3,0.095,0.17,w,w,48,592.7,424.2510267,442.3310743,556.9,445.1205146,467.7536692,580.7,394.7515524,408.8063366,588.9,361.6360688,382.5574427,575.8,422.9686695,479.5315219,1804.9,2383.208176,882.5878248,1361.9,2956.529073,813.8850542,1479.2,3210.804015,1761.96963,1386.9,3288.55667,785.1076318,1843,3165.124393,1009.116063,3231.4,3754.860997,2350.357507,3155.8,4401.776155,2966.951607,3152.8,4758.889494,3188.062189,3262.2,4534.76624,3255.479098,3430,4410.284092,3134.112494,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,442.3310743,467.7536692,408.8063366,382.5574427,479.5315219,1804.9,1361.9,1761.96963,1386.9,1843,3231.4,3155.8,3188.062189,3262.2,3430,
004_44_child_FS_3_window_Test_68_w_4_w,4,44,FS,UW1,window,3,0.095,0.17,w,w,68,499.8,419.5510691,437.3379959,492.1,467.4049403,471.2708634,504.7,487.7231987,488.9866594,504.6,484.6172911,489.8599379,495.6,443.321507,439.3693466,1582.8,911.141802,968.6233002,1761.6,962.5924866,1057.986415,1847.9,1489.606228,1559.153785,1918.9,3039.297252,3013.637122,2003.8,2953.083998,2933.133687,3287.1,3252.343405,3228.579453,3238.7,3663.342442,3788.209444,3081.6,3830.900825,3873.761209,3105.7,4244.350402,4195.736393,3392.4,4115.547165,3995.930224,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,437.3379959,471.2708634,488.9866594,489.8599379,443.321507,968.6233002,1057.986415,1559.153785,3013.637122,2933.133687,3252.343405,3663.342442,3830.900825,4195.736393,3995.930224,
006_40_child_FS_3_rabbit_Test_88_wr_4_r,6,40,FS,ER1,rabbit,3,0.095,0.17,wr,r,88,589,491.4470285,507.1699211,603.9,499.7510042,513.7571632,624.9,522.4263881,541.1727122,596.1,459.7276071,481.7990514,642.6,453.6432907,482.7550307,1033.9,843.4935612,857.4795055,1155.6,834.8216423,845.0560516,1227.3,930.3955173,960.6391581,1480.3,1059.239185,1082.738888,1724.2,1621.344974,1774.050261,3134.8,3281.146693,3246.68319,3283.9,3263.203606,3243.398326,3295.8,3251.988703,3266.624625,3254.4,3343.34346,3371.734235,3005.8,3359.132542,3373.944143,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,507.1699211,513.7571632,541.1727122,481.7990514,482.7550307,857.4795055,845.0560516,960.6391581,1082.738888,1724.2,3246.68319,3263.203606,3266.624625,3343.34346,3359.132542,
006_40_child_FS_3_rain_Test_36_wr_4_r,6,40,FS,ER1,rain,3,0.095,0.17,wr,r,36,617.9,350.9399161,349.0499419,620.5,509.9792936,539.937956,638.2,600.9858594,624.3242921,731.6,673.0656556,686.0934814,728.3,690.2378339,705.7543297,1268.6,988.0951273,1004.985701,1269.3,1135.487242,1156.636907,1489.8,1207.178941,1233.944275,1992.1,1569.458607,1565.564869,2362.7,1823.781989,1840.932209,3205.2,3374.487561,3387.651302,3096.2,3022.887334,3031.848923,3042,3154.411231,3171.683106,2743.9,3406.550137,3601.460924,3133.5,4155.640774,4115.925747,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,350.9399161,539.937956,624.3242921,686.0934814,705.7543297,1004.985701,1156.636907,1233.944275,1569.458607,1840.932209,3374.487561,3031.848923,3154.411231,3406.550137,4115.925747,
006_40_child_FS_3_raisins_Test_50_w_4_r,6,40,FS,ER1,raisins,3,0.095,0.17,w,r,50,623,388.6112795,400.4735479,546.8,452.3264164,476.4969438,549.4,501.7160142,502.4558059,552.4,523.2637826,526.219508,564.2,531.1633766,534.0870477,1766.9,988.2587604,1016.48571,1110.3,974.2164157,979.3705108,1094.7,1034.501319,1043.047946,1106.6,1035.111276,1037.320052,1441.4,1050.591203,1061.485032,3064.9,2441.909421,2402.909252,3116,2825.098815,2909.243943,3054,3058.591698,3048.749767,2948,3063.256153,3030.04539,2847.4,2992.003711,4112.011456,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,400.4735479,476.4969438,502.4558059,526.219508,534.0870477,1016.48571,979.3705108,1043.047946,1037.320052,1061.485032,2441.909421,2909.243943,3054,3030.04539,2992.003711,
006_40_child_FS_3_reading_Test_22_wr_4_r,6,40,FS,ER1,reading,3,0.095,0.17,wr,r,22,530.4,510.8562605,512.3203216,574.8,531.6549865,538.9907972,601,553.9923307,555.4167945,391.3,568.2813423,583.6364608,362.8,431.9406478,416.0686945,965.8,931.1278985,935.0167577,1149.2,930.7793349,933.2083903,1162.7,1046.708353,1067.498518,1345.7,1200.999499,1209.349301,1941.6,1319.554776,1327.52612,2912.8,4332.053228,4331.069374,2749.5,4343.728943,4333.316892,2887.9,4296.591196,4283.965719,2885,4241.332357,4200.809551,2463.2,4197.147665,4130.164433,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,512.3203216,538.9907972,555.4167945,568.2813423,416.0686945,935.0167577,933.2083903,1067.498518,1209.349301,1327.52612,4331.069374,4333.316892,4283.965719,4200.809551,4130.164433,
